Date,Time Spent (seconds),Number of People,Activity,Category,Productivity
2014-03-31T16:00:00,255,1,krasimirtsonev.com,Uncategorized,0
2014-03-31T16:00:00,218,1,Finder,General Utilities,1
2014-03-31T16:00:00,136,1,nodejs.org,Engineering &amp; Technology,2
2014-03-31T16:00:00,131,1,stackoverflow.com,General Software Development,2
2014-03-31T16:00:00,118,1,google.com,Search,2
2014-03-31T16:00:00,116,1,Preview,General Reference &amp; Learning,2
2014-03-31T16:00:00,17,1,messages,Instant Message,-1
2014-03-31T16:00:00,13,1,newtab,Browsers,0
2014-03-31T16:00:00,1,1,divvy,General Utilities,1
2014-03-31T17:00:00,1981,1,iTerm,Systems Operations,2
2014-03-31T17:00:00,224,1,zulip,Uncategorized,0
2014-03-31T17:00:00,135,1,stackoverflow.com,General Software Development,2
2014-03-31T17:00:00,63,1,geekabyte.blogspot.com,Uncategorized,0
2014-03-31T17:00:00,52,1,calendar,Calendars,0
2014-03-31T17:00:00,16,1,google.com,Search,2
2014-03-31T17:00:00,11,1,newtab,Browsers,0
2014-03-31T17:00:00,8,1,nodejs.org,Engineering &amp; Technology,2
2014-03-31T18:00:00,510,1,Gmail,Email,0
2014-03-31T18:00:00,325,1,iTerm,Systems Operations,2
2014-03-31T18:00:00,278,1,calendar,Calendars,0
2014-03-31T18:00:00,140,1,meetup.com,General Social Networking,2
2014-03-31T18:00:00,52,1,zulip,Uncategorized,0
2014-03-31T18:00:00,35,1,loginwindow,General Utilities,1
2014-03-31T18:00:00,5,1,Twitter,General Social Networking,2
2014-03-31T18:00:00,3,1,newtab,Browsers,0
2014-03-31T18:00:00,1,1,geekabyte.blogspot.com,Uncategorized,0
2014-04-01T00:00:00,748,1,Twitter,General Social Networking,2
2014-04-01T00:00:00,148,1,composition.al,Uncategorized,0
2014-04-01T00:00:00,122,1,airbrb.com,Uncategorized,0
2014-04-01T00:00:00,95,1,iTerm,Systems Operations,2
2014-04-01T00:00:00,88,1,github.com,General Software Development,2
2014-04-01T00:00:00,35,1,loginwindow,General Utilities,1
2014-04-01T00:00:00,22,1,bl.ocks.org,General Software Development,2
2014-04-01T00:00:00,3,1,newtab,Browsers,0
2014-04-01T00:00:00,2,1,meetup.com,General Social Networking,2
2014-04-01T00:00:00,1,1,t.co,General Social Networking,2
2014-04-01T10:00:00,96,1,iTerm,Systems Operations,2
2014-04-01T10:00:00,49,1,meetup.com,General Social Networking,2
2014-04-01T10:00:00,44,1,Twitter,General Social Networking,2
2014-04-01T10:00:00,4,1,geekabyte.blogspot.com,Uncategorized,0
2014-04-01T10:00:00,3,1,github.com,General Software Development,2
2014-04-01T11:00:00,3159,1,iTerm,Systems Operations,2
2014-04-01T11:00:00,224,1,zulip,Uncategorized,0
2014-04-01T11:00:00,93,1,yelp.com,Search,2
2014-04-01T11:00:00,39,1,nodejs.org,Engineering &amp; Technology,2
2014-04-01T11:00:00,34,1,messages,Instant Message,-1
2014-04-01T11:00:00,17,1,gomobo.com,Uncategorized,0
2014-04-01T11:00:00,14,1,newtab,Browsers,0
2014-04-01T11:00:00,11,1,mooncakefoods.com,Uncategorized,0
2014-04-01T11:00:00,8,1,google.com,Search,2
2014-04-01T11:00:00,1,1,geekabyte.blogspot.com,Uncategorized,0
2014-04-01T12:00:00,2376,1,iTerm,Systems Operations,2
2014-04-01T12:00:00,77,1,nodejs.org,Engineering &amp; Technology,2
2014-04-01T12:00:00,56,1,zulip,Uncategorized,0
2014-04-01T12:00:00,35,1,loginwindow,General Utilities,1
2014-04-01T12:00:00,13,1,w3schools.com,Engineering &amp; Technology,2
2014-04-01T12:00:00,9,1,newtab,Browsers,0
2014-04-01T12:00:00,2,1,google.com,Search,2
2014-04-01T14:00:00,976,1,iTerm,Systems Operations,2
2014-04-01T14:00:00,122,1,github.com,General Software Development,2
2014-04-01T14:00:00,7,1,zulip,Uncategorized,0
2014-04-01T14:00:00,2,1,nodejs.org,Engineering &amp; Technology,2
2014-04-01T14:00:00,2,1,newtab,Browsers,0
2014-04-01T14:00:00,1,1,messages,Instant Message,-1
2014-04-01T15:00:00,597,1,iTerm,Systems Operations,2
2014-04-01T15:00:00,240,1,github.com,General Software Development,2
2014-04-01T15:00:00,52,1,calendar,Calendars,0
2014-04-01T16:00:00,923,1,iTerm,Systems Operations,2
2014-04-01T16:00:00,873,1,zulip,Uncategorized,0
2014-04-01T16:00:00,74,1,github.com,General Software Development,2
2014-04-01T17:00:00,1624,1,mathematica,Engineering &amp; Technology,2
2014-04-01T17:00:00,1084,1,blog.wolfram.com,General News &amp; Opinion,-2
2014-04-01T17:00:00,392,1,Finder,General Utilities,1
2014-04-01T17:00:00,260,1,blog.stephenwolfram.com,Engineering &amp; Technology,2
2014-04-01T17:00:00,18,1,newtab,Browsers,0
2014-04-01T17:00:00,4,1,github.com,General Software Development,2
2014-04-01T17:00:00,3,1,google.com,Search,2
2014-04-01T17:00:00,2,1,divvy,General Utilities,1
2014-04-01T17:00:00,1,1,stackoverflow.com,General Software Development,2
2014-04-01T17:00:00,1,1,nodejs.org,Engineering &amp; Technology,2
2014-04-01T17:00:00,1,1,google chrome,Browsers,0
2014-04-01T18:00:00,2044,1,mathematica,Engineering &amp; Technology,2
2014-04-01T18:00:00,268,1,messages,Instant Message,-1
2014-04-01T18:00:00,183,1,blog.wolfram.com,General News &amp; Opinion,-2
2014-04-01T18:00:00,180,1,yelp.com,Search,2
2014-04-01T18:00:00,169,1,Gmail,Email,0
2014-04-01T18:00:00,160,1,blog.stephenwolfram.com,Engineering &amp; Technology,2
2014-04-01T18:00:00,156,1,zulip,Uncategorized,0
2014-04-01T18:00:00,32,1,loginwindow,General Utilities,1
2014-04-01T18:00:00,11,1,newtab,Browsers,0
2014-04-01T22:00:00,2734,1,mathematica,Engineering &amp; Technology,2
2014-04-01T22:00:00,99,1,Gmail,Email,0
2014-04-01T22:00:00,43,1,blog.wolfram.com,General News &amp; Opinion,-2
2014-04-01T22:00:00,8,1,evernote,Intelligence,2
2014-04-01T22:00:00,3,1,SecurityAgent,Systems Operations,2
2014-04-01T22:00:00,1,1,evernote helper,Uncategorized,0
2014-04-01T23:00:00,1697,1,mathematica,Engineering &amp; Technology,2
2014-04-01T23:00:00,481,1,facebook.com,General Social Networking,2
2014-04-01T23:00:00,318,1,Twitter,General Social Networking,2
2014-04-01T23:00:00,279,1,blog.stephenwolfram.com,Engineering &amp; Technology,2
2014-04-01T23:00:00,193,1,laughingsquid.com,General News &amp; Opinion,-2
2014-04-01T23:00:00,154,1,blog.wolfram.com,General News &amp; Opinion,-2
2014-04-01T23:00:00,108,1,youtube.com,Video,-2
2014-04-01T23:00:00,83,1,Gmail,Email,0
2014-04-01T23:00:00,65,1,reference.wolfram.com,General Business,2
2014-04-01T23:00:00,63,1,lightbox.time.com,General News &amp; Opinion,-2
2014-04-01T23:00:00,44,1,github.com,General Software Development,2
2014-04-01T23:00:00,33,1,Finder,General Utilities,1
2014-04-01T23:00:00,25,1,accounts-flickr.yahoo.com,Uncategorized,0
2014-04-01T23:00:00,17,1,flickr.com,Photos,-2
2014-04-01T23:00:00,16,1,login.yahoo.com,Email,0
2014-04-01T23:00:00,15,1,newtab,Browsers,0
2014-04-01T23:00:00,5,1,google.com,Search,2
2014-04-01T23:00:00,2,1,open.login.yahoo.com,General News &amp; Opinion,-2
2014-04-02T00:00:00,174,1,laughingsquid.com,General News &amp; Opinion,-2
2014-04-02T00:00:00,73,1,loginwindow,General Utilities,1
2014-04-02T00:00:00,37,1,facebook.com,General Social Networking,2
2014-04-02T11:00:00,2277,1,mathematica,Engineering &amp; Technology,2
2014-04-02T11:00:00,290,1,reference.wolfram.com,General Business,2
2014-04-02T11:00:00,233,1,iTerm,Systems Operations,2
2014-04-02T11:00:00,130,1,stackoverflow.com,General Software Development,2
2014-04-02T11:00:00,33,1,loginwindow,General Utilities,1
2014-04-02T11:00:00,18,1,google.com,Search,2
2014-04-02T11:00:00,14,1,newtab,Browsers,0
2014-04-02T11:00:00,11,1,blog.wolfram.com,General News &amp; Opinion,-2
2014-04-02T11:00:00,8,1,github.com,General Software Development,2
2014-04-02T11:00:00,4,1,gitstats.sourceforge.net,Uncategorized,0
2014-04-02T11:00:00,3,1,facebook.com,General Social Networking,2
2014-04-02T12:00:00,1802,1,mathematica,Engineering &amp; Technology,2
2014-04-02T12:00:00,829,1,blog.wolfram.com,General News &amp; Opinion,-2
2014-04-02T12:00:00,50,1,reference.wolfram.com,General Business,2
2014-04-02T12:00:00,18,1,blog.stephenwolfram.com,Engineering &amp; Technology,2
2014-04-02T13:00:00,1405,1,mathematica,Engineering &amp; Technology,2
2014-04-02T13:00:00,145,1,zulip,Uncategorized,0
2014-04-02T13:00:00,92,1,messages,Instant Message,-1
2014-04-02T13:00:00,36,1,loginwindow,General Utilities,1
2014-04-02T13:00:00,2,1,evernote,Intelligence,2
2014-04-02T14:00:00,1722,1,mathematica,Engineering &amp; Technology,2
2014-04-02T14:00:00,166,1,reference.wolfram.com,General Business,2
2014-04-02T15:00:00,1035,1,mathematica,Engineering &amp; Technology,2
2014-04-02T15:00:00,539,1,evernote,Intelligence,2
2014-04-02T15:00:00,101,1,messages,Instant Message,-1
2014-04-02T15:00:00,45,1,reference.wolfram.com,General Business,2
2014-04-02T15:00:00,35,1,loginwindow,General Utilities,1
2014-04-02T16:00:00,3164,1,mathematica,Engineering &amp; Technology,2
2014-04-02T16:00:00,94,1,zulip,Uncategorized,0
2014-04-02T16:00:00,22,1,reference.wolfram.com,General Business,2
2014-04-02T16:00:00,6,1,messages,Instant Message,-1
2014-04-02T17:00:00,2131,1,mathematica,Engineering &amp; Technology,2
2014-04-02T17:00:00,122,1,google.com,Search,2
2014-04-02T17:00:00,81,1,blog.wolfram.com,General News &amp; Opinion,-2
2014-04-02T17:00:00,56,1,Gmail,Email,0
2014-04-02T17:00:00,30,1,newtab,Browsers,0
2014-04-02T17:00:00,9,1,Finder,General Utilities,1
2014-04-02T18:00:00,225,1,mathematica,Engineering &amp; Technology,2
2014-04-02T18:00:00,32,1,loginwindow,General Utilities,1
2014-04-02T19:00:00,1252,1,mathematica,Engineering &amp; Technology,2
2014-04-02T19:00:00,66,1,loginwindow,General Utilities,1
2014-04-02T19:00:00,29,1,Finder,General Utilities,1
2014-04-02T22:00:00,1,1,mathematica,Engineering &amp; Technology,2
2014-04-02T23:00:00,1064,1,Twitter,General Social Networking,2
2014-04-02T23:00:00,616,1,speakerdeck.com,General Reference &amp; Learning,2
2014-04-02T23:00:00,276,1,Finder,General Utilities,1
2014-04-02T23:00:00,272,1,mathematica,Engineering &amp; Technology,2
2014-04-02T23:00:00,83,1,meetup.com,General Social Networking,2
2014-04-02T23:00:00,47,1,asherv.com,Uncategorized,0
2014-04-02T23:00:00,40,1,Gmail,Email,0
2014-04-02T23:00:00,33,1,loginwindow,General Utilities,1
2014-04-02T23:00:00,18,1,hackerschool.com,Uncategorized,0
2014-04-02T23:00:00,8,1,newtab,Browsers,0
2014-04-02T23:00:00,5,1,google.com,Search,2
2014-04-02T23:00:00,4,1,blog.wolfram.com,General News &amp; Opinion,-2
2014-04-03T10:00:00,625,1,cs.cornell.edu,General Reference &amp; Learning,2
2014-04-03T10:00:00,227,1,zulip,Uncategorized,0
2014-04-03T10:00:00,70,1,loginwindow,General Utilities,1
2014-04-03T10:00:00,57,1,opentable.com,Travel &amp; Outdoors,2
2014-04-03T10:00:00,54,1,internationalculinarycenter.com,Uncategorized,0
2014-04-03T10:00:00,53,1,yelp.com,Search,2
2014-04-03T10:00:00,36,1,google.com,Search,2
2014-04-03T10:00:00,19,1,lecolenyc.com,Uncategorized,0
2014-04-03T10:00:00,17,1,newtab,Browsers,0
2014-04-03T10:00:00,9,1,Gmail,Email,0
2014-04-03T10:00:00,9,1,novellarestaurant.com,Uncategorized,0
2014-04-03T10:00:00,3,1,Twitter,General Social Networking,2
2014-04-03T10:00:00,3,1,messages,Instant Message,-1
2014-04-03T10:00:00,3,1,speakerdeck.com,General Reference &amp; Learning,2
2014-04-03T10:00:00,2,1,en.wikipedia.org,General Reference &amp; Learning,2
2014-04-03T10:00:00,1,1,meetup.com,General Social Networking,2
2014-04-03T10:00:00,1,1,hackerschool.com,Uncategorized,0
2014-04-03T10:00:00,1,1,google chrome,Browsers,0
2014-04-03T11:00:00,539,1,google.com,Search,2
2014-04-03T11:00:00,447,1,cs.cornell.edu,General Reference &amp; Learning,2
2014-04-03T11:00:00,178,1,zulip,Uncategorized,0
2014-04-03T11:00:00,138,1,messages,Instant Message,-1
2014-04-03T11:00:00,60,1,nycatelier.com,Uncategorized,0
2014-04-03T11:00:00,18,1,newtab,Browsers,0
2014-04-03T11:00:00,17,1,nymag.com,General News &amp; Opinion,-2
2014-04-03T11:00:00,9,1,opentable.com,Travel &amp; Outdoors,2
2014-04-03T12:00:00,545,1,cs.cornell.edu,General Reference &amp; Learning,2
2014-04-03T12:00:00,258,1,makemathwork.com,Uncategorized,0
2014-04-03T12:00:00,196,1,youtube.com,Video,-2
2014-04-03T12:00:00,195,1,wolframalpha.com,Search,2
2014-04-03T12:00:00,148,1,thegreatmartinicompany.com,Uncategorized,0
2014-04-03T12:00:00,133,1,khanacademy.org,General Reference &amp; Learning,2
2014-04-03T12:00:00,126,1,google.com,Search,2
2014-04-03T12:00:00,77,1,ehow.com,Search,2
2014-04-03T12:00:00,75,1,worrydream.com,Engineering &amp; Technology,2
2014-04-03T12:00:00,46,1,wikihow.com,Search,2
2014-04-03T12:00:00,36,1,newtab,Browsers,0
2014-04-03T12:00:00,32,1,cimt.plymouth.ac.uk,Uncategorized,0
2014-04-03T12:00:00,14,1,navwin.com,Engineering &amp; Technology,2
2014-04-03T12:00:00,10,1,mathinary.com,Uncategorized,0
2014-04-03T12:00:00,8,1,1password mini,Uncategorized,0
2014-04-03T14:00:00,295,1,iTerm,Systems Operations,2
2014-04-03T14:00:00,106,1,zulip,Uncategorized,0
2014-04-03T14:00:00,68,1,yelp.com,Search,2
2014-04-03T14:00:00,65,1,localhost:8000,Quality Assurance,2
2014-04-03T14:00:00,55,1,chinatownvegetarian.com,Uncategorized,0
2014-04-03T14:00:00,40,1,messages,Instant Message,-1
2014-04-03T14:00:00,37,1,extensions,Browsers,0
2014-04-03T14:00:00,37,1,loginwindow,General Utilities,1
2014-04-03T14:00:00,31,1,newtab,Browsers,0
2014-04-03T14:00:00,16,1,localhost:8001,General Software Development,2
2014-04-03T14:00:00,10,1,cs.cornell.edu,General Reference &amp; Learning,2
2014-04-03T14:00:00,8,1,google.com,Search,2
2014-04-03T14:00:00,5,1,wolframalpha.com,Search,2
2014-04-03T14:00:00,5,1,google chrome,Browsers,0
2014-04-03T14:00:00,1,1,wikihow.com,Search,2
2014-04-03T14:00:00,1,1,opentable.com,Travel &amp; Outdoors,2
2014-04-03T15:00:00,2143,1,iTerm,Systems Operations,2
2014-04-03T15:00:00,197,1,localhost:8000,Quality Assurance,2
2014-04-03T15:00:00,169,1,w3schools.com,Engineering &amp; Technology,2
2014-04-03T15:00:00,94,1,code.google.com,General Software Development,2
2014-04-03T15:00:00,48,1,wolframalpha.com,Search,2
2014-04-03T15:00:00,24,1,localhost:8001,General Software Development,2
2014-04-03T15:00:00,19,1,developer.mozilla.org,Engineering &amp; Technology,2
2014-04-03T15:00:00,16,1,newtab,Browsers,0
2014-04-03T15:00:00,12,1,extensions,Browsers,0
2014-04-03T15:00:00,11,1,google.com,Search,2
2014-04-03T16:00:00,1580,1,localhost:8000,Quality Assurance,2
2014-04-03T16:00:00,1259,1,iTerm,Systems Operations,2
2014-04-03T16:00:00,101,1,stackoverflow.com,General Software Development,2
2014-04-03T16:00:00,67,1,w3schools.com,Engineering &amp; Technology,2
2014-04-03T16:00:00,63,1,developer.mozilla.org,Engineering &amp; Technology,2
2014-04-03T16:00:00,35,1,loginwindow,General Utilities,1
2014-04-03T16:00:00,12,1,newtab,Browsers,0
2014-04-03T16:00:00,10,1,code.google.com,General Software Development,2
2014-04-03T16:00:00,10,1,extensions,Browsers,0
2014-04-03T16:00:00,9,1,google.com,Search,2
2014-04-03T17:00:00,375,1,messages,Instant Message,-1
2014-04-03T17:00:00,207,1,iTerm,Systems Operations,2
2014-04-03T17:00:00,150,1,localhost:8000,Quality Assurance,2
2014-04-03T17:00:00,137,1,google.com,Search,2
2014-04-03T17:00:00,133,1,stackoverflow.com,General Software Development,2
2014-04-03T17:00:00,75,1,jsbin.com,Engineering &amp; Technology,2
2014-04-03T17:00:00,50,1,jsfiddle.net,General Software Development,2
2014-04-03T17:00:00,19,1,localhost:8001,General Software Development,2
2014-04-03T17:00:00,10,1,github.com,General Software Development,2
2014-04-03T17:00:00,9,1,Adium,Instant Message,-1
2014-04-03T17:00:00,6,1,newtab,Browsers,0
2014-04-03T17:00:00,4,1,extensions,Browsers,0
2014-04-03T18:00:00,600,1,iTerm,Systems Operations,2
2014-04-03T18:00:00,257,1,localhost:8000,Quality Assurance,2
2014-04-03T18:00:00,172,1,stackoverflow.com,General Software Development,2
2014-04-03T18:00:00,84,1,developer.mozilla.org,Engineering &amp; Technology,2
2014-04-03T18:00:00,43,1,google.com,Search,2
2014-04-03T18:00:00,36,1,loginwindow,General Utilities,1
2014-04-03T18:00:00,26,1,newtab,Browsers,0
2014-04-03T18:00:00,13,1,bayt.com,Employment,2
2014-04-03T18:00:00,11,1,messages,Instant Message,-1
2014-04-03T18:00:00,10,1,scribu.net,General Reference &amp; Learning,2
2014-04-03T18:00:00,4,1,extensions,Browsers,0
2014-04-03T19:00:00,279,1,localhost:8000,Quality Assurance,2
2014-04-03T19:00:00,134,1,groups.google.com,General Communication &amp; Scheduling,0
2014-04-03T19:00:00,104,1,google.com,Search,2
2014-04-03T19:00:00,102,1,iTerm,Systems Operations,2
2014-04-03T19:00:00,65,1,messages,Instant Message,-1
2014-04-03T19:00:00,51,1,html5rocks.com,Engineering &amp; Technology,2
2014-04-03T19:00:00,35,1,loginwindow,General Utilities,1
2014-04-03T19:00:00,29,1,developer.mozilla.org,Engineering &amp; Technology,2
2014-04-03T19:00:00,28,1,Google+,General Social Networking,2
2014-04-03T19:00:00,12,1,newtab,Browsers,0
2014-04-03T19:00:00,12,1,jsbin.com,Engineering &amp; Technology,2
2014-04-03T19:00:00,3,1,accounts.google.com,General Communication &amp; Scheduling,0
2014-04-03T19:00:00,1,1,extensions,Browsers,0
2014-04-03T19:00:00,1,1,stackoverflow.com,General Software Development,2
2014-04-04T00:00:00,797,1,Twitter,General Social Networking,2
2014-04-04T00:00:00,196,1,Gmail,Email,0
2014-04-04T00:00:00,143,1,wired.com,Science &amp; Technology,-1
2014-04-04T00:00:00,125,1,google.com,Search,2
2014-04-04T00:00:00,109,1,iTerm,Systems Operations,2
2014-04-04T00:00:00,57,1,github.com,General Software Development,2
2014-04-04T00:00:00,19,1,localhost:8000,Quality Assurance,2
2014-04-04T00:00:00,16,1,newtab,Browsers,0
2014-04-04T00:00:00,8,1,messages,Instant Message,-1
2014-04-04T00:00:00,7,1,developer.mozilla.org,Engineering &amp; Technology,2
2014-04-04T00:00:00,5,1,extensions,Browsers,0
2014-04-04T00:00:00,2,1,wrd.cm,Uncategorized,0
2014-04-04T01:00:00,574,1,Gmail,Email,0
2014-04-04T01:00:00,324,1,Twitter,General Social Networking,2
2014-04-04T01:00:00,107,1,facebook.github.io,Uncategorized,0
2014-04-04T01:00:00,62,1,newtab,Browsers,0
2014-04-04T01:00:00,42,1,blog.wolfram.com,General News &amp; Opinion,-2
2014-04-04T01:00:00,34,1,loginwindow,General Utilities,1
2014-04-04T01:00:00,15,1,speakerdeck.com,General Reference &amp; Learning,2
2014-04-04T01:00:00,4,1,blog.stephenwolfram.com,Engineering &amp; Technology,2
2014-04-04T01:00:00,2,1,google.com,Search,2
2014-04-04T14:00:00,2163,1,iTerm,Systems Operations,2
2014-04-04T14:00:00,143,1,nodejs.org,Engineering &amp; Technology,2
2014-04-04T14:00:00,58,1,hackpad.com,Writing,2
2014-04-04T14:00:00,48,1,messages,Instant Message,-1
2014-04-04T14:00:00,32,1,zulip,Uncategorized,0
2014-04-04T14:00:00,18,1,newtab,Browsers,0
2014-04-04T14:00:00,16,1,Gmail,Email,0
2014-04-04T14:00:00,9,1,code.google.com,General Software Development,2
2014-04-04T14:00:00,8,1,extensions,Browsers,0
2014-04-04T14:00:00,6,1,google.com,Search,2
2014-04-04T14:00:00,6,1,stackoverflow.com,General Software Development,2
2014-04-04T14:00:00,4,1,Finder,General Utilities,1
2014-04-04T14:00:00,1,1,Twitter,General Social Networking,2
2014-04-04T14:00:00,1,1,wolframalpha.com,Search,2
2014-04-04T14:00:00,1,1,speakerdeck.com,General Reference &amp; Learning,2
2014-04-04T14:00:00,1,1,github.com,General Software Development,2
2014-04-04T15:00:00,2530,1,iTerm,Systems Operations,2
2014-04-04T15:00:00,160,1,Adium,Instant Message,-1
2014-04-04T15:00:00,116,1,messages,Instant Message,-1
2014-04-04T15:00:00,70,1,nodejs.org,Engineering &amp; Technology,2
2014-04-04T15:00:00,14,1,google.com,Search,2
2014-04-04T15:00:00,9,1,newtab,Browsers,0
2014-04-04T15:00:00,2,1,extensions,Browsers,0
2014-04-04T15:00:00,1,1,code.google.com,General Software Development,2
2014-04-04T16:00:00,3128,1,iTerm,Systems Operations,2
2014-04-04T16:00:00,472,1,messages,Instant Message,-1
2014-04-04T17:00:00,240,1,iTerm,Systems Operations,2
2014-04-04T17:00:00,35,1,loginwindow,General Utilities,1
2014-04-04T19:00:00,89,1,iTerm,Systems Operations,2
2014-04-04T19:00:00,33,1,loginwindow,General Utilities,1
2014-04-04T23:00:00,1077,1,iTerm,Systems Operations,2
2014-04-04T23:00:00,145,1,developer.mozilla.org,Engineering &amp; Technology,2
2014-04-04T23:00:00,113,1,zulip,Uncategorized,0
2014-04-04T23:00:00,59,1,yelp.com,Search,2
2014-04-04T23:00:00,17,1,newtab,Browsers,0
2014-04-04T23:00:00,13,1,google.com,Search,2
2014-04-04T23:00:00,1,1,nodejs.org,Engineering &amp; Technology,2
2014-04-05T00:00:00,3009,1,iTerm,Systems Operations,2
2014-04-05T00:00:00,212,1,google.com,Search,2
2014-04-05T00:00:00,137,1,google.com/calendar,Calendars,0
2014-04-05T00:00:00,73,1,yelp.com,Search,2
2014-04-05T00:00:00,57,1,Gmail,Email,0
2014-04-05T00:00:00,52,1,nodejs.org,Engineering &amp; Technology,2
2014-04-05T00:00:00,52,1,messages,Instant Message,-1
2014-04-05T00:00:00,5,1,developer.mozilla.org,Engineering &amp; Technology,2
2014-04-05T00:00:00,1,1,extensions,Browsers,0
2014-04-05T00:00:00,1,1,code.google.com,General Software Development,2
2014-04-05T01:00:00,1183,1,iTerm,Systems Operations,2
2014-04-05T01:00:00,375,1,Twitter,General Social Networking,2
2014-04-05T01:00:00,96,1,github.com,General Software Development,2
2014-04-05T01:00:00,69,1,scott.mn,Uncategorized,0
2014-04-05T01:00:00,4,1,toxicsli.me,Uncategorized,0
2014-04-05T01:00:00,3,1,newtab,Browsers,0
2014-04-05T01:00:00,2,1,nodejs.org,Engineering &amp; Technology,2
2014-04-05T01:00:00,1,1,code.google.com,General Software Development,2
2014-04-05T01:00:00,1,1,Gmail,Email,0
2014-04-05T01:00:00,1,1,t.co,General Social Networking,2
2014-04-06T00:00:00,619,1,Twitter,General Social Networking,2
2014-04-06T00:00:00,44,1,escapetheroomnyc.com,Uncategorized,0
2014-04-06T00:00:00,37,1,loginwindow,General Utilities,1
2014-04-06T00:00:00,14,1,Gmail,Email,0
2014-04-06T00:00:00,7,1,newtab,Browsers,0
2014-04-06T00:00:00,3,1,google.com,Search,2
2014-04-06T11:00:00,544,1,zulip,Uncategorized,0
2014-04-06T11:00:00,98,1,loginwindow,General Utilities,1
2014-04-06T11:00:00,51,1,google.com,Search,2
2014-04-06T11:00:00,16,1,Twitter,General Social Networking,2
2014-04-06T11:00:00,5,1,newtab,Browsers,0
2014-04-06T21:00:00,119,1,iTunes,Music,-2
2014-04-06T21:00:00,23,1,Twitter,General Social Networking,2
2014-04-06T21:00:00,7,1,zulip,Uncategorized,0
2014-04-06T21:00:00,2,1,google.com,Search,2
2014-04-06T22:00:00,1283,1,Gmail,Email,0
2014-04-06T22:00:00,252,1,ilsos.gov,Legal &amp; Gov&#39;t,2
2014-04-06T22:00:00,240,1,google.com/calendar,Calendars,0
2014-04-06T22:00:00,38,1,online2.statefarm.com,Home &amp; Garden,2
2014-04-06T22:00:00,16,1,1password,Internet Utilities,-2
2014-04-06T22:00:00,5,1,statefarm.com,General Shopping,-2
2014-04-06T22:00:00,3,1,iTunes,Music,-2
2014-04-06T22:00:00,3,1,newtab,Browsers,0
2014-04-06T22:00:00,2,1,Twitter,General Social Networking,2
2014-04-06T22:00:00,1,1,swp.paymentsgateway.net,Uncategorized,0
2014-04-06T23:00:00,1213,1,Gmail,Email,0
2014-04-06T23:00:00,957,1,evernote,Intelligence,2
2014-04-06T23:00:00,275,1,Twitter,General Social Networking,2
2014-04-06T23:00:00,153,1,hexo.io,Uncategorized,0
2014-04-06T23:00:00,104,1,loginwindow,General Utilities,1
2014-04-06T23:00:00,91,1,sixrevisions.com,Presentation,2
2014-04-06T23:00:00,72,1,zendone.com,Project Management,2
2014-04-06T23:00:00,72,1,github.com,General Software Development,2
2014-04-06T23:00:00,70,1,google.com/calendar,Calendars,0
2014-04-06T23:00:00,28,1,fastcocreate.com,General News &amp; Opinion,-2
2014-04-06T23:00:00,6,1,online2.statefarm.com,Home &amp; Garden,2
2014-04-06T23:00:00,3,1,statefarm.com,General Shopping,-2
2014-04-06T23:00:00,1,1,m.fastcocreate.com,Uncategorized,0
2014-04-07T10:00:00,591,1,rescuetime.com,Intelligence,2
2014-04-07T10:00:00,333,1,iTerm,Systems Operations,2
2014-04-07T10:00:00,129,1,blog.codinghorror.com,Uncategorized,0
2014-04-07T10:00:00,118,1,Gmail,Email,0
2014-04-07T10:00:00,98,1,Adium,Instant Message,-1
2014-04-07T10:00:00,81,1,newtab,Browsers,0
2014-04-07T10:00:00,72,1,blog.rescuetime.com,Intelligence,2
2014-04-07T10:00:00,70,1,localhost:8000,Quality Assurance,2
2014-04-07T10:00:00,69,1,facebook.com,General Social Networking,2
2014-04-07T10:00:00,55,1,zendone.com,Project Management,2
2014-04-07T10:00:00,36,1,loginwindow,General Utilities,1
2014-04-07T10:00:00,33,1,w3.org,Search,2
2014-04-07T10:00:00,27,1,Google+,General Social Networking,2
2014-04-07T10:00:00,24,1,extensions,Browsers,0
2014-04-07T10:00:00,20,1,nodejs.org,Engineering &amp; Technology,2
2014-04-07T10:00:00,10,1,google.com,Search,2
2014-04-07T10:00:00,7,1,Twitter,General Social Networking,2
2014-04-07T10:00:00,4,1,localhost:8001,General Software Development,2
2014-04-07T10:00:00,2,1,escapetheroomnyc.com,Uncategorized,0
2014-04-07T10:00:00,2,1,github.com,General Software Development,2
2014-04-07T11:00:00,923,1,nodejs.org,Engineering &amp; Technology,2
2014-04-07T11:00:00,731,1,iTerm,Systems Operations,2
2014-04-07T11:00:00,632,1,zulip,Uncategorized,0
2014-04-07T11:00:00,327,1,rescuetime.com,Intelligence,2
2014-04-07T11:00:00,86,1,zendone.com,Project Management,2
2014-04-07T11:00:00,79,1,loginwindow,General Utilities,1
2014-04-07T11:00:00,55,1,blog.rescuetime.com,Intelligence,2
2014-04-07T11:00:00,50,1,jamesporter.me,Uncategorized,0
2014-04-07T11:00:00,41,1,macvim,General Software Development,2
2014-04-07T11:00:00,41,1,newtab,Browsers,0
2014-04-07T11:00:00,30,1,localhost:8000,Quality Assurance,2
2014-04-07T11:00:00,27,1,code.google.com,General Software Development,2
2014-04-07T11:00:00,17,1,extensions,Browsers,0
